Q7Z6J0	O00258	0.0	0.615384615385	0.711840387909	0.917835671343
P15498	Q9NQR1	1.0	1.0	0.158655253931	0.0083857442348
P98171	P51948	0.0	1.0	0.75069126489	0.477379095164
A1X283	Q9H1H1	0.0	0.857142857143	0.386236029146	0.159329140461
Q96HL8	Q9BRR9	0.3125	0.75	0.808225284238	0.3751950078
O95153	Q8NI22	0.538461538462	0.846153846154	0.61993409108	0.083857442348
O00499	Q92963	0.0	0.5	0.68411960611	0
P14598	P61009	0.0	0.6	0.238356253522	0.0171606864275
Q9UNA1	O14880	0.0	0.0	0.324914413397	0
P16333	O15231	1.0	1.0	0.269838996694	0.0188679245283
Q9UQB8	O14649	0.0	0.117647058824	0.524507781358	0
Q8WV41	Q8N474	1.0	0.0	0.124233002827	0.404612159329
Q7Z6J0	Q8N9C0	0.3125	1.0	0.590201173727	0
A7KAX9	Q8WUN7	0.0	0.75	0.157267922322	0.407894736842
Q9ULH1	Q9NRR5	1.0	0.8	0.446938522704	0.117400419287
Q96B97	Q8N2G4	1.0	0.0	0.10288052508	0
Q9Y5X1	Q9BY67	0.0	0.428571428571	0.646727392257	0
Q13588	Q53TN4	0.0	0.2	0.607855220262	0.331079909863
Q9Y5X1	Q14442	0.0	0.0	0.491985426089	0.731669266771
Q9UQB8	Q8IYT3	0.0	0.8	0.26851843342	0
P09769	Q8WV44	0.0	0.416666666667	0.441960694214	0.335413416537
Q5HYK7	Q8NGE1	0.0	0.0	0.257787392029	0.0932914046122
Q7Z6J0	Q8NFH8	1.0	1.0	0.386400014811	0
Q5VST9	Q9UBC5	0.0	0.454545454545	0.751114153392	0
P16885	P12882	0.8	0.8	0.479237786535	0.364081062194
P80192	Q92624	0.0	0.583333333333	0.644308754801	0.13728549142
O43639	P29373	0.0	0.727272727273	0.377313012079	0
Q9UQB8	Q9Y4C1	1.0	1.0	0.141085636169	0
O75791	Q6ZU45	0.0	1.0	0.492456813671	0.375262054507
A8MVU1	Q8WUR7	1.0	0.818181818182	0.158655253931	1.0
P16333	Q13765	0.5	1.0	0.580320821692	0
Q9Y5K6	Q9HD34	0.0	0.785714285714	0.36373235691	0.917835671343
Q7Z6J0	Q9P299	0.0	0.764705882353	0.620332032823	0.557651991614
O94875	Q8TB33	0.0	0.7	None	0
A7KAX9	P51674	0.0	0.0714285714286	0.68354778903	0.28431372549
P16333	Q5TYX0	0.0	0.636363636364	None	0
P62993	Q96NN9	0.0	0.769230769231	0.458096347972	0.262536215734
Q8TEJ3	Q9Y2X3	0.0	0.470588235294	0.534407072684	0
Q15811	Q9H1E1	0.0	0.8	0.568202617238	0.830188679245
Q14847	Q9NYP9	0.0	0.352941176471	0.720983177706	0
P16333	Q8NDZ0	0.0	0.666666666667	0.628859166726	0
O60504	Q99442	1.0	1.0	0.309447627447	0
P19174	Q7Z7L7	0.0714285714286	0.642857142857	0.390177229692	0
Q9UHR4	Q8TE96	0.0	0.272727272727	0.666699710885	0.427457098284
P46108	A6NNA5	1.0	0.75	0.334052584684	0.337526205451
Q9NZM3	Q86T75	0.909090909091	1.0	0.595997301274	0.306613226453
P15498	Q3SY77	0.0	0.153846153846	0.571695451513	0
Q8IWW6	P15407	1.0	1.0	0.629677757224	0.585023400936
P51451	Q13702	0.0	0.642857142857	0.696423942149	0.404612159329
