Q8TE68	P07766	1.0	1.0	0.52750519025	0.304212168487
Q13625	Q92843	0.0	0.571428571429	0.464796411533	nan
P19878	P14598	1.0	1.0	0.487335710366	0.526205450734
Q15811	Q07889	1.0	1.0	0.498503969955	0.337526205451
P62993	Q07889	1.0	1.0	0.643097246621	0.477379095164
Q13625	Q13625	1.0	1.0	0.7418308119	nan
O43639	Q7L0Q8	1.0	0.75	0.158655253931	nan
Q15811	Q07889	1.0	1.0	0.7418308119	0.0100200400802
P00519	Q8IZP0	1.0	0.75	0.662117828834	nan
Q13625	Q13625	1.0	1.0	0.7418308119	nan
P06241	Q9ULH1	0.0	0.285714285714	0.648477875203	nan
P12931	Q9ULH1	0.0	0.285714285714	0.648477875203	nan
P16333	Q13153	1.0	1.0	0.716677653011	0.422431865828
O75791	Q13094	1.0	1.0	0.711333882692	0.292511700468
Q14247	Q9ULH1	1.0	1.0	0.683793512459	0.0251572327044
P62993	Q9UQC2	1.0	1.0	0.630621555275	0.41263650546
Q92783	O95630	1.0	1.0	0.462157413461	0.526205450734
Q14247	P50570	1.0	1.0	0.292275249091	nan
P12931	Q9ULH1	1.0	1.0	0.683793512459	nan
O43639	Q7L0Q8	1.0	0.75	0.158655253931	0.431865828092
P08631	Q07666	1.0	1.0	0.158655253931	nan
P16333	P07766	1.0	1.0	0.850481332364	0.545501820073
P62993	Q07889	1.0	1.0	0.7418308119	0.477379095164
Q15811	Q07889	1.0	1.0	0.7418308119	0.708595387841
O15117	Q86WV1	0.538461538462	0.923076923077	0.246162565524	nan
O43639	Q96L33	1.0	1.0	0.191808832307	0.468029350105
O43639	Q96L33	1.0	1.0	0.0801966538523	0.763157894737
P62993	Q07889	1.0	1.0	0.7418308119	0.942348008386
P12931	Q9ULH1	1.0	1.0	0.720918223407	0.455625436758
O00499	Q8NFH8	0.0	0.466666666667	0.825620721041	0.235569422777
Q14247	Q9ULH1	1.0	1.0	0.683793512459	0.0377358490566
P62993	Q07889	1.0	1.0	0.498503969955	0.477379095164
P16333	Q9ULH1	1.0	1.0	0.737611788985	nan
P06241	Q9ULH1	1.0	1.0	0.683793512459	nan
P16333	P07766	1.0	1.0	0.684386303484	0.354716981132
O43639	Q96L33	1.0	1.0	0.0801966538523	0.830188679245
P16333	Q9ULH1	0.0	0.285714285714	0.648477875203	nan
Q14247	P50570	1.0	1.0	0.298489443507	0.526205450734
Q14247	Q9ULH1	1.0	1.0	0.683793512459	0.367394695788
P16333	Q9ULH1	1.0	1.0	0.720918223407	0.630265210608
P62993	Q07889	1.0	0.75	0.688198361082	0.477379095164
Q13813	O15287	0.0	1.0	0.361419662858	nan
P06241	O15117	1.0	1.0	0.943403140451	0.490566037736
P16333	Q9ULH1	0.0	0.285714285714	0.648477875203	nan
P62993	Q8NFH8	0.0	0.466666666667	0.825620721041	0.147425897036
O15117	Q86WV1	0.538461538462	0.923076923077	0.246162565524	nan
O43639	Q96L33	1.0	1.0	0.191808832307	0.526205450734
Q15080	P14598	1.0	1.0	0.487335710366	0.526205450734
P08631	Q8WUM4	1.0	0.75	0.50827745832	0.834381551363
P16333	Q9ULH1	1.0	1.0	0.720918223407	0.104524180967
Q15811	Q07889	1.0	1.0	0.7418308119	nan
P06241	Q9ULH1	1.0	1.0	0.720918223407	0.455625436758
P16333	Q9ULH1	1.0	1.0	0.683793512459	nan
