P00519	Q5TAX3	0.0	1.0	0.362719155063	0.364081062194
P00519	Q5VSL9	0.0	0.533333333333	0.738913700307	0.46703936641
P00519	Q9ULQ0	0.0	0.6	0.473529685102	0.46703936641
P00519	P42694	1.0	0.933333333333	0.398846730284	0.364081062194
P00519	Q86UW6	1.0	0.933333333333	0.416963921694	0.473794549266
P00519	Q14738	1.0	1.0	0.102959564104	nan
P00519	P78314	1.0	1.0	0.672418052195	0.364081062194
P00519	O15055	0.733333333333	0.8	0.488352540617	0.41893780573
P00519	Q70E73	1.0	1.0	0.119398303115	0.46703936641
P00519	P10276	0.533333333333	0.733333333333	0.654045842533	0.371488469602
P00519	Q8TB24	1.0	0.933333333333	0.398923941989	0.46703936641
P00519	Q9C000	0.8	0.866666666667	0.565632952922	0.364081062194
P00519	O15296	0.0	0.866666666667	0.257007092786	0.364081062194
P00519	Q9ULE3	1.0	1.0	0.507473081619	0.369392033543
P00519	Q8TB24	1.0	0.933333333333	0.378077707561	0.212788259958
P00519	Q8TB24	1.0	0.933333333333	0.358128154451	0.212788259958
P49418	Q8NHU2	0.2	0.666666666667	0.783029816167	0.283018867925
P49418	Q12756	1.0	1.0	0.54921039742	0.283018867925
P49418	Q8TBH0	0.0	0.6	0.447755811983	0.301872074883
P49418	P10826	0.533333333333	0.733333333333	0.678437271811	nan
O00499	Q8TB24	1.0	1.0	0.676571673891	0.104524180967
O00499	Q8NHU2	0.2	0.666666666667	0.783029816167	0.517034068136
O00499	P22304	0.0	0.133333333333	0.751219815827	0.517034068136
O00499	Q12756	1.0	1.0	0.54921039742	0.517034068136
O00499	O15056	1.0	1.0	0.464276052676	0.517034068136
O00499	Q86Y97	0.0	0.933333333333	0.551611295382	0.517034068136
O00499	Q8TBH0	0.0	0.6	0.447755811983	0.517034068136
O00499	P43699	1.0	1.0	0.38971317893	0.517034068136
O00499	Q8IZQ1	0.6	0.733333333333	0.725569134032	0.235569422777
O00499	P09871	0.0	0.533333333333	0.373751600013	0.517034068136
O00499	P57058	1.0	1.0	0.326259085534	0.104524180967
O00499	Q8TB24	1.0	1.0	0.322184097292	0.517034068136
O00499	Q8WYP3	1.0	0.933333333333	0.397611883284	0.517034068136
O00499	P10826	0.533333333333	0.733333333333	0.678437271811	0.170046801872
O00499	Q8TB24	1.0	1.0	0.62184625739	nan
O00499	Q8WYP3	1.0	0.933333333333	0.444830438303	0.104524180967
O00499	Q6NUJ5	1.0	1.0	0.114552668998	0.427457098284
Q9NYB9	O00750	1.0	1.0	0.381224393359	0.083857442348
Q9NYB9	Q9Y5X2	0.0	0.333333333333	0.722404675247	0.083857442348
Q9NYB9	P49916	0.0	0.8	0.618648557716	0.319292771711
Q9NYB9	Q8IUB2	0.0	0.866666666667	0.381961454898	0.083857442348
Q9NYB9	Q5VVP1	0.4	1.0	0.723766237762	0.235569422777
Q9NYB9	Q9Y6N9	0.333333333333	1.0	0.808613950188	0.239989599584
Q9NYB9	Q6ZNL6	1.0	1.0	0.785916829787	0.083857442348
Q9NYB9	Q12789	0.0	0.733333333333	0.582489621444	0.0100200400802
O94875	Q8IVH8	1.0	1.0	0.461045553692	0.0272536687631
O94875	Q9Y4A5	0.0	0.6	0.616486780002	0.0272536687631
O94875	O75474	1.0	0.933333333333	0.415871490131	nan
O94875	Q8WYP3	1.0	1.0	0.601410613464	nan
O94875	O15054	1.0	1.0	0.301345950653	nan
O94875	Q9NZM4	1.0	1.0	0.772749814802	nan
O94875	Q15911	1.0	1.0	0.635203381062	nan
O94875	Q8IVH8	1.0	1.0	0.448757952765	nan
O94875	Q8WYP3	1.0	1.0	0.623821626833	0.166926677067
O94875	Q96AG4	1.0	0.933333333333	0.16617282617	nan
O94875	Q07960	0.0	1.0	0.332798029681	nan
O94875	Q5VZL5	1.0	0.933333333333	0.257738465017	nan
O94875	Q9Y4A5	0.0	0.6	0.616486780002	nan
O94875	O00750	1.0	1.0	0.381224393359	nan
O94875	Q86UW6	1.0	0.933333333333	0.416963921694	nan
O94875	Q9NW64	1.0	0.0	0.511328437899	nan
O94875	Q86YV5	0.733333333333	1.0	0.506116875274	nan
O94875	P10276	0.533333333333	0.733333333333	0.654045842533	nan
O94875	Q6XZF7	1.0	1.0	0.656893640412	nan
O94875	Q5VZL5	1.0	0.933333333333	0.257738465017	nan
O94875	O00750	1.0	1.0	0.381224393359	nan
O94875	P10826	0.533333333333	0.733333333333	0.678437271811	nan
Q8IWW6	Q8N7E2	1.0	0.933333333333	0.578477468135	nan
