P00519	P78524	1.0	1.0	0.703628970254	0.326145552561
P00519	P59090	0.0	0.933333333333	0.54973822483	0.41893780573
P00519	Q9Y4A5	0.0	0.6	0.616486780002	0.371488469602
P00519	Q8N7X0	0.0	1.0	0.555327605902	0.473794549266
P00519	Q5TAX3	0.0	1.0	0.362719155063	0.364081062194
P00519	O88874	nan	nan	nan	0.364081062194
P00519	Q5TG53	0.6	0.933333333333	nan	0.364081062194
P00519	P22304	0.0	0.133333333333	0.751219815827	0.364081062194
P00519	O15054	0.6	1.0	0.642419414341	0.212788259958
P00519	Q9BQY9	0.4	1.0	0.158655253931	0.212788259958
P00519	O00238	0.0	0.666666666667	0.59721048982	0.326145552561
P00519	Q12756	1.0	1.0	0.54921039742	0.364081062194
P00519	O00750	1.0	1.0	0.381224393359	0.371488469602
P00519	Q8TC41	1.0	0.933333333333	0.158655253931	0.364081062194
P00519	Q6ZST4	0.533333333333	0.533333333333	0.477511578478	0.369392033543
P00519	Q5VUA4	1.0	1.0	0.331055674019	0.3035639413
P00519	Q9NV39	0.466666666667	0.866666666667	0.158655253931	0.364081062194
P00519	Q10713	1.0	0.8	0.093841123602	0.473794549266
P00519	Q8WX92	0.0	0.6	0.696374004667	0.371488469602
P00519	Q66K66	0.0	0.333333333333	0.399593275482	0.473794549266
P00519	Q9HCS2	0.0	0.0666666666667	0.57456167441	0.41893780573
P00519	Q96QU1	1.0	1.0	0.10736445651	0.369392033543
P00519	Q70EK8	0.466666666667	1.0	0.536465589386	0.371488469602
P00519	Q5VSL9	0.0	0.533333333333	0.738913700307	0.46703936641
P00519	Q9ULQ0	0.0	0.6	0.473529685102	0.46703936641
P00519	Q96RT6	0.0	1.0	nan	0.364081062194
P00519	O14638	0.0	0.533333333333	0.754525432175	0.371488469602
P00519	Q9Y5F3	0.666666666667	0.8	0.453747018377	0.371488469602
P00519	O15320	0.0	1.0	0.742756404982	0.364081062194
P00519	Q86UF2	1.0	1.0	nan	0.364081062194
P00519	O75751	0.0666666666667	0.866666666667	0.212106551621	0.46703936641
P00519	P49916	0.0	0.8	0.618648557716	0.123244929797
P00519	O75503	0.2	0.733333333333	0.456521930155	0.364081062194
P00519	P42694	1.0	0.933333333333	0.398846730284	0.364081062194
P00519	Q96PX6	1.0	1.0	0.158365063281	0.212788259958
P00519	Q8IUB2	0.0	0.866666666667	0.381961454898	0.371488469602
P00519	Q9UM47	0.0	0.733333333333	0.144299509702	0.41893780573
P00519	Q9P267	1.0	1.0	0.793073882185	0.212788259958
P00519	Q9HCU5	0.0	0.6	0.650399774938	0.473794549266
P00519	Q6L9W6	0.0	0.933333333333	0.628896960695	0.364081062194
P00519	O88874	nan	nan	nan	0.371488469602
P00519	Q5VVP1	0.4	1.0	0.723766237762	nan
P00519	Q9UHL9	0.0	1.0	0.881132415815	0.364081062194
P00519	Q8N123	0.0	0.666666666667	0.707902229559	nan
P00519	Q14699	1.0	1.0	0.171462929718	nan
