Q9Y4A5	O75486	0.883169868516	0.686877523753	0.4876993324	0.701332336241	0.564672776677	2.26100872905
O00203	P59780	0.858369074593	0.806669897616	-0.0	0.732865640979	0.727212837055	3.32155264472
Q96PU5	O00141	0.191439491079	0.586001379543	0.771336346021	0.552539997409	0.743366080554	2.66033210685
Q9NRR5	P54725	0.615554188342	0.496267885098	0.634504194421	0.687432818822	0.830080705652	3.04217634955
Q92769	Q96BD5	0.797815784796	0.352925869737	0.371730801067	0.643139256524	0.921834214758	2.52233996744
Q9Y6K9	Q15653	0.185386444388	0.595716982125	0.236783228192	0.840046849414	0.968785744992	2.89545901094
P28070	O00487	0.571963433676	1.0	0.339179884964	0.936827710308	0.972777274513	3.21883918538
P17542	Q13547	0.797815784796	0.330740714642	1.0	0.370778634973	None	1.83518472591
Q92905	Q13485	0.191439491079	0.297904749157	0.349661113929	0.726286585792	0.910783952787	0.0
O94813	Q9Y6N7	0.129717437635	1.0	0.839307851948	0.730669288118	0.630078834959	5.57244549803
Q96SB4	Q13247	0.191439491079	0.814710965263	0.297026619547	0.72857548701	0.978064614909	-1.90624557738
O60934	P49959	0.81694468444	0.708610202036	0.683185760451	0.831476165747	0.982203225211	4.50810713473
Q9Y5L4	O60220	0.6773231588	0.786133983881	0.145221161737	0.696702990642	0.929756738116	0.0
Q9H204	P06239	0.22783656183	0.25480021803	0.0516206996679	0.642418115834	0.952342802575	0.0
P00747	P04156	0.436719907846	0.509345516888	0.0516206996679	0.442031312718	0.759999938902	0.0
P01344	P11717	0.289209631681	0.383022490539	0.0516206996679	0.558362595045	0.567300974762	4.64089232645
Q92888	Q14344	0.129717437635	0.316968933969	0.108559407569	0.515563481321	0.476178696096	2.12208460228
P48058	P05129	0.43796331204	0.322768602128	-0.0	0.819600494266	0.991262647433	0.0
P12004	P24941	0.374943884798	0.575533251969	0.113264575631	0.881865464721	0.938411602276	1.9588303706
Q9NVP2	Q13112	0.440069883926	1.0	0.491990784897	0.903085055853	0.740816596878	3.59952540197
P12755	P12757	0.191439491079	0.566032857956	0.75147079232	0.744777967148	0.466184392284	0.0
Q92922	Q969G3	1.0	1.0	1.0	0.860582616825	0.987511979042	4.32960367789
Q15543	P20226	0.679661867014	0.705404531698	0.281579282395	0.526320479619	None	3.63464216351
Q06787	O95793	0.645922686483	0.476751840324	0.297026619547	0.854447013497	0.801894299444	1.78738896199
P49368	P50991	0.775520294288	0.652767533863	0.527613892562	0.959512947467	0.988119757212	5.01064355218
P06730	P60842	0.775520294288	0.643556639801	0.858694313932	0.791191195581	0.945220735841	1.44785835895
P55854	Q9HC62	0.579035616728	0.627136364776	0.113264575631	0.785111097779	0.827247370482	2.73773972993
Q9BX66	P22681	0.441786985133	0.314449003322	0.257432963616	0.619017578396	0.154632716112	4.15497850907
O75146	O00291	0.643440861432	0.650194285595	0.695973027942	0.557491208311	0.68997103338	5.70656249961
P31948	Q02790	0.165118719874	0.152142327697	0.297026619547	0.929850662844	0.980085035303	3.65712650979
P04839	P13498	0.764756124893	0.8050057337	1.0	0.901656335627	0.992623077694	0.0
P13236	P32246	-0.0	0.567556557138	0.0516206996679	None	None	3.2951881562
P12931	P31946	0.393764919323	0.893892457642	0.643705756835	None	0.875462529013	2.78930267934
P00558	Q92598	0.190621273174	0.105841152839	0.269617435315	0.777762228098	0.798443092841	0.0
P25685	Q9UNE7	0.191439491079	0.479323169593	0.979238343968	0.765934730334	0.843041450034	0.0
P51825	O60563	0.665250573864	0.268345167919	0.0516206996679	0.666194136127	None	0.0
P05423	Q9H1D9	0.704704831584	0.920789009091	0.756791342556	0.729507796459	0.978962145864	2.74241029588
Q96T23	O60264	0.929184537297	1.0	0.491990784897	0.880505205547	0.989654251038	2.69279799454
O95163	Q9H9T3	0.81694468444	0.705404531698	0.966660453582	0.836153538641	0.977320466097	0.0
Q92889	P07992	0.929184537297	1.0	0.928743295238	0.525262041054	0.835715621105	4.51586243061
P54578	P17980	0.615554188342	0.354267798738	0.197542098494	0.802503143747	0.922330844138	2.11561840808
P29353	P05067	0.185386444388	0.785078522621	0.508698006253	0.736572572099	0.254779970415	0.0
Q16594	Q00403	0.191439491079	0.705404531698	0.365324326482	0.922680392265	0.977976288206	3.63056997971
P59768	Q9HAV0	0.190621273174	1.0	0.236783228192	0.849854436179	0.96778598606	4.60940250334
Q13547	P11388	0.38813705697	0.461991915931	0.546981793798	0.808629620021	0.93109759132	0.0
P28070	Q15008	0.571963433676	1.0	0.197542098494	0.867492546188	0.960577186614	0.0
