Q9Y3U8	Q02543	0.956983803959	0.593030279976	0.477623020382	0.973391015752	0.885541482103	0.0
Q6UXN9	O15047	0.903481168232	0.717952631019	0.708740867096	0.692468217421	0.965792766334	3.11806136043
Q15382	P49815	0.499346562662	0.64134065365	0.24880721933	0.402633493946	0.810412394004	1.59237598186
Q14194	Q16555	0.499346562662	0.38050158459	0.505299293588	0.574101287252	0.990914910556	4.60744348143
P60880	Q16623	0.9237875149	0.813387507973	0.623379654543	0.814943379122	0.991588080987	0.0
Q04695	P02538	0.494760257373	0.342950427242	0.526580701005	0.872898331231	0.984581963579	4.29769302681
Q05586	Q12879	1.0	0.914348810058	0.846552421692	0.867345433611	0.992274407698	4.92445919382
P04233	P01903	1.0	0.622600824008	0.714973180952	0.978678640452	0.908572317512	0.0
Q9UKM9	P31943	0.551040588575	0.429690623682	0.297026619547	0.502556209936	0.982918085028	1.30245721167
P83731	Q71UM5	0.447575664084	0.435050640454	0.477623020382	0.892128933426	0.930880622755	0.0
Q6P2E9	Q8IU60	0.57352323675	0.817236693992	0.0516206996679	0.647687383645	0.772922855159	0.0
P53999	P33240	0.151772715712	0.142521928727	0.297026619547	0.774403778915	0.947193977684	0.0
P68106	Q92736	1.0	1.0	0.857486590476	0.655580596649	0.562195507555	0.0
P57678	Q8TEQ6	0.823040089666	0.83440436092	0.0516206996679	0.927915158613	0.971191129374	0.0
Q00610	Q9UJY4	0.790022968438	0.294395741387	0.24880721933	0.655023573715	0.595539057226	1.11991693806
Q9Y6N9	Q9H251	0.742953982488	1.0	0.0516206996679	0.766636125198	0.640551330438	3.87228213996
O43426	P49418	0.0701411784845	0.650194285595	0.0187331584839	0.656134451128	0.991569472512	0.0
Q13586	Q96D31	0.255605371999	0.536067962193	0.839307851948	0.856306782715	0.90923807829	3.17623300691
P08514	P05106	1.0	0.593623222451	0.839307851948	0.950763049631	0.99327861302	6.0243203388
P16157	Q5VST9	1.0	0.34664595583	0.335589619643	0.786033937252	0.393750301043	3.78745787545
P10275	Q9UNE7	0.191439491079	0.289552472512	0.740093730544	0.572159344084	0.333178949868	3.14570105191
